ACK Flag Count,Bwd Packets/s,Destination Port,FIN Flag Count,Flow Bytes/s,Flow Duration,Flow Packets/s,Fwd Header Length,Fwd PSH Flags,Max Packet Length,Min Packet Length,PSH Flag Count,Protocol,RST Flag Count,Total Backward Packets,Total Fwd Packets,Total Length of Bwd Packets,Total Length of Fwd Packets,URG Flag Count,true_binary,pred_binary,true_attack_label,error_type
1,0.040706181,80,0,118.627988,98265175,0.122118543,172,0,8675,0,0,6,0,4,8,11601,56,0,1,1,DDoS,Correct
0,4.267354906,80,0,9928.427924,1171686,6.827767849,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,0.0,5719,349.711488,64,0,0,0,0,6,0,0,2,0,0,0,0,0,BENIGN,Correct
0,6.133646013,80,0,11885.9837,978211,9.200469019,72,0,4380,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
0,112.4796131,80,0,326950.1153,35562,196.8393229,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,3.845604738,6240891,0.640934123,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,42.64028654,53,0,4519.870374,23452,85.28057309,20,0,61,45,0,17,0,1,1,61,45,0,0,0,BENIGN,Correct
1,0.061360252,80,0,119.2741029,97783171,0.15340063,192,0,4380,0,0,6,0,6,9,11601,62,0,1,1,DDoS,Correct
0,6.145743228,80,0,17873.35774,650857,10.75505065,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
0,63.24510641,53,0,5059.608513,31623,126.4902128,64,0,48,32,0,17,0,2,2,96,64,0,0,0,BENIGN,Correct
0,3.563770707,80,0,6905.993668,1683610,5.34565606,72,0,4380,0,1,6,0,6,3,11601,26,0,1,1,DDoS,Correct
0,2.682096949,80,0,6240.166762,1864213,4.291355119,72,0,5840,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,8.080599128,80,0,18790.62521,618766,11.31283878,52,0,10220,0,1,6,0,5,2,11607,20,0,1,1,DDoS,Correct
1,0.0,80,0,2.676539827,8966801,0.446089971,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,4.744907824,80,0,13799.37818,843009,8.303588692,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,86.6115817,16490,0,623.6033882,57729,103.933898,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
0,10309.27835,53,0,2041237.113,194,20618.5567,40,0,163,35,0,17,0,2,2,326,70,0,0,0,BENIGN,Correct
1,0.0,80,0,6.138397853,3909815,1.023066309,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,4914.004914,53,0,594594.5946,407,9828.009828,40,0,85,36,0,17,0,2,2,170,72,0,0,0,BENIGN,Correct
0,41.31950901,443,0,57807.4688,677646,76.73623101,492,0,4380,0,1,6,0,28,24,38196,977,0,0,0,BENIGN,Correct
0,2.983544558,80,0,6941.514769,1675859,4.773671293,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,21.55962314,53,0,5260.548046,46383,43.11924628,32,0,188,56,0,17,0,1,1,188,56,0,0,0,BENIGN,Correct
0,126.6744783,80,0,368211.0397,31577,221.680337,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
1,43478.26087,36594,0,0.0,23,86956.52174,32,0,0,0,0,6,0,1,1,0,0,1,0,0,BENIGN,Correct
1,0.0,80,0,4.045953945,5931852,0.674325657,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.0,80,0,20.28788509,1182972,3.381314182,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
0,70.00840101,80,0,203601.9322,57136,122.5147018,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.061875593,80,0,120.2758397,96968768,0.144376383,172,0,5840,0,0,6,0,6,8,11607,56,0,1,1,DDoS,Correct
0,6.571476637,80,0,15289.19754,760864,10.51436262,72,0,7300,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,48.26767321,80,0,112241.6473,103589,77.22827713,72,0,7300,0,1,6,0,5,3,11601,26,0,1,1,DDoS,Correct
1,0.0,80,0,2.981589875,10061746,0.496931646,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
1,31.16624073,60166,0,560.9923331,32086,93.49872218,40,0,6,6,0,6,0,1,2,6,12,1,0,0,BENIGN,Correct
1,0.0,80,0,13.95498934,1719815,2.325831557,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.06106959,80,0,118.6480349,98248572,0.14249571,172,0,4380,0,0,6,0,6,8,11601,56,0,1,1,DDoS,Correct
1,0.07330419,80,0,142.4911281,81850710,0.17104311,172,0,5840,0,0,6,0,6,8,11607,56,0,1,1,DDoS,Correct
0,15.65871517,80,0,36431.56672,319311,25.05394427,72,0,5840,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
0,14.51715928,53,0,1713.024795,68884,29.03431856,32,0,67,51,0,17,0,1,1,67,51,0,0,0,BENIGN,Correct
0,3.724457207,55546,0,21663.30534,536991,13.03560022,124,0,11595,0,1,6,0,2,5,26,11607,0,0,0,BENIGN,Correct
1,0.08440462,80,0,164.0685143,71086156,0.196944114,172,0,4380,0,0,6,0,6,8,11607,56,0,1,1,DDoS,Correct
0,8.960493186,80,0,26059.35431,446404,15.68086307,72,0,11595,0,1,6,0,4,3,11607,26,0,1,1,DDoS,Correct
1,0.0,80,0,11.19268506,2680322,1.86544751,100,0,6,6,0,6,0,0,5,0,30,0,1,1,DDoS,Correct
0,57.34602592,80,0,166690.5608,69752,100.3555454,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
0,18.32011842,80,0,42623.58752,272924,29.31218947,72,0,5840,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,0.49482414,80,0,1442.783485,8083680,1.484472419,172,0,11595,0,0,6,0,4,8,11607,56,0,1,1,DDoS,Correct
0,11049.72376,53,0,1226519.337,181,22099.44751,64,0,79,32,0,17,0,2,2,158,64,0,0,0,BENIGN,Correct
0,8.49353557,80,0,19761.05986,588683,13.58965691,72,0,10135,0,1,6,0,5,3,11607,26,0,1,1,DDoS,Correct
1,15625.0,58360,0,187500.0,64,31250.0,20,0,6,6,0,6,0,1,1,6,6,1,0,0,BENIGN,Correct
1,0.52264293,28565,0,3.763029096,9566761,0.627171516,20,0,6,6,0,6,0,5,1,30,6,1,0,0,BENIGN,Correct
1,0.13608077,54595,0,158.955947,73485769,0.217729231,132,0,10135,0,0,6,0,10,6,68,11613,1,0,0,BENIGN,Correct
1,0.0,80,0,3.070324634,7816763,0.511720772,80,0,6,6,0,6,0,0,4,0,24,0,1,1,DDoS,Correct
1,0.062188647,80,0,145.0612382,80400527,0.161690482,172,0,7215,0,0,6,0,5,8,11607,56,0,1,1,DDoS,Correct
0,44.72972066,80,0,86723.47341,134139,67.09458099,72,0,4380,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
1,10.60951674,57232,0,541.0853536,188510,26.52379184,60,1,78,6,0,6,0,2,3,12,90,0,0,0,BENIGN,Correct
1,0.051435735,80,0,119.9172724,97208682,0.133732911,172,0,5840,0,0,6,0,5,8,11601,56,0,1,1,DDoS,Correct
0,98.70450339,80,0,286909.3152,40525,172.7328809,72,0,8760,0,1,6,0,4,3,11601,26,0,1,1,DDoS,Correct
0,0.213036376,443,0,135.6509123,112656817,0.434949267,512,0,1601,0,1,6,0,24,25,7143,8139,0,0,0,BENIGN,Correct
0,0.757961054,443,0,660.6262224,15831948,1.326431845,192,0,2273,0,1,6,0,12,9,9643,816,0,0,0,BENIGN,Correct
0,38.76570011,80,0,75160.23156,154776,58.14855016,72,0,4380,0,1,6,0,6,3,11607,26,0,1,1,DDoS,Correct
0,0.475617567,80,0,614.0562521,29435414,0.849317085,232,0,3705,0,1,6,0,14,11,6918,11157,0,0,0,BENIGN,Correct
1,0.051066725,80,0,148.8212038,78328892,0.153200175,172,0,8760,0,0,6,0,4,8,11601,56,0,1,1,DDoS,Correct
1,0.262166766,443,0,47.45218471,3814366,1.573000598,100,1,46,6,0,6,0,1,5,46,135,0,0,0,BENIGN,Correct
