Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Label
172.16.0.1,59901,192.168.10.50,80,6,07/07/2017 04:13,3864144,5,0,30,0,7.763685825,1.293947638,0,0,0,0,100,0,1.293947638,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,30523,192.168.10.50,80,6,07/07/2017 04:08,9119746,5,0,30,0,3.289565301,0.548260884,0,0,0,0,100,0,0.548260884,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.51,59542,162.213.33.50,443,6,07/07/2017 04:42,95294,1,1,0,0,0.0,20.98768023,0,0,0,0,32,32,10.49384012,10.49384012,0,0,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,41024,192.168.10.50,80,6,07/07/2017 04:14,86763,3,5,26,11607,134077.8903,92.20520268,0,0,0,0,72,112,34.576951,57.62825167,0,8675,0,0,0,1,0,0,0,0,DDoS
192.168.10.15,59974,192.168.10.3,53,17,07/07/2017 04:48,31295,4,2,132,130,8371.9444,191.7239176,0,0,0,0,104,40,127.815945,63.90797252,33,65,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,54772,192.168.10.50,80,6,07/07/2017 03:59,5539869,4,0,24,0,4.332232405,0.722038734,0,0,0,0,80,0,0.722038734,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,61833,192.168.10.50,80,6,07/07/2017 04:02,81980595,8,6,56,11607,142.2653739,0.17077212,0,0,0,0,172,132,0.097584069,0.073188051,0,4380,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,34995,192.168.10.50,80,6,07/07/2017 04:11,1126684,3,5,26,11607,10324.98908,7.100482478,0,0,0,0,72,112,2.662680929,4.437801549,0,10135,0,0,0,1,0,0,0,0,DDoS
192.168.10.25,52954,192.168.10.3,53,17,07/07/2017 04:21,206,2,2,86,142,1106796.117,19417.47573,0,0,0,0,64,64,9708.737864,9708.737864,43,71,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,35189,192.168.10.50,80,6,07/07/2017 04:11,7376770,5,0,30,0,4.066820573,0.677803429,0,0,0,0,100,0,0.677803429,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.12,25031,192.168.10.3,53,17,07/07/2017 04:09,176,2,2,68,144,1204545.455,22727.27273,0,0,0,0,40,40,11363.63636,11363.63636,34,72,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,38505,192.168.10.50,80,6,07/07/2017 04:13,5019112,4,0,24,0,4.781722345,0.796953724,0,0,0,0,80,0,0.796953724,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,54900,192.168.10.50,80,6,07/07/2017 03:58,571690,3,6,26,11607,20348.44059,15.74279767,0,0,0,0,72,132,5.247599223,10.49519845,0,5755,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,54543,192.168.10.50,80,6,07/07/2017 03:58,918522,3,6,26,11607,12664.91167,9.798349958,0,0,0,0,72,132,3.266116653,6.532233305,0,4380,0,0,0,1,0,0,0,0,DDoS
192.168.10.5,56433,192.168.10.3,53,17,07/07/2017 03:39,219,2,2,142,398,2465753.425,18264.84018,0,0,0,0,64,64,9132.420091,9132.420091,71,199,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,52988,192.168.10.50,80,6,07/07/2017 03:58,7053317,4,0,24,0,3.402654382,0.567109064,0,0,0,0,80,0,0.567109064,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.9,9614,178.255.83.1,80,6,07/07/2017 04:08,16310,2,0,12,0,735.7449418,122.624157,0,0,0,0,40,0,122.624157,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
192.168.10.16,6202,192.168.10.3,53,17,07/07/2017 03:31,24413,2,2,60,158,8929.668619,163.8471306,0,0,0,0,80,40,81.92356531,81.92356531,30,79,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,60786,192.168.10.50,80,6,07/07/2017 04:11,644085,3,4,26,11607,18061.28073,10.86813076,0,0,0,0,72,92,4.657770325,6.210360434,0,11595,0,0,0,1,0,0,0,0,DDoS
192.168.10.50,25017,192.168.10.3,53,17,07/07/2017 04:23,172,2,2,64,96,930232.5581,23255.81395,0,0,0,0,40,40,11627.90698,11627.90698,32,48,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,52400,192.168.10.50,80,6,07/07/2017 04:06,83543507,8,5,56,11601,139.5320884,0.155607545,0,0,0,0,172,112,0.095758489,0.059849056,0,5840,0,0,0,0,1,0,0,0,DDoS
192.168.10.12,44279,192.168.10.3,53,17,07/07/2017 03:47,217,2,2,88,188,1271889.401,18433.17972,0,0,0,0,64,64,9216.589862,9216.589862,44,94,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,50143,192.168.10.50,80,6,07/07/2017 04:05,124187,3,4,26,11607,93673.25082,56.36660842,0,0,0,0,72,92,24.15711789,32.20949053,0,11595,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,17709,192.168.10.50,80,6,07/07/2017 03:59,618766,2,5,20,11607,18790.62521,11.31283878,0,0,0,0,52,112,3.232239651,8.080599128,0,10220,0,0,0,1,0,0,0,0,DDoS
192.168.10.12,37276,61.251.165.12,80,6,07/07/2017 03:59,437312,3,4,581,928,3450.62564,16.00687838,0,0,0,0,104,136,6.860090736,9.146787648,0,928,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,16436,192.168.10.50,80,6,07/07/2017 03:58,64023,3,5,26,11601,181606.6101,124.9550943,0,0,0,0,72,112,46.85816035,78.09693391,0,7300,0,0,0,1,0,0,0,0,DDoS
192.168.10.9,61607,192.168.10.3,53,17,07/07/2017 04:08,173,2,2,74,154,1317919.075,23121.38728,0,0,0,0,40,40,11560.69364,11560.69364,37,77,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,57739,192.168.10.50,80,6,07/07/2017 04:01,8160781,5,0,30,0,3.676118744,0.612686457,0,0,0,0,100,0,0.612686457,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,53467,192.168.10.50,80,6,07/07/2017 04:07,87534142,8,7,56,11607,133.2394393,0.171361707,0,0,0,0,172,152,0.09139291,0.079968797,0,4295,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,17332,192.168.10.50,80,6,07/07/2017 03:58,532445,3,5,26,11607,21848.26602,15.02502606,0,0,0,0,72,112,5.634384772,9.390641287,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,42347,192.168.10.50,80,6,07/07/2017 04:15,7925022,4,0,24,0,3.02838276,0.50473046,0,0,0,0,80,0,0.50473046,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,49781,192.168.10.50,80,6,07/07/2017 04:06,3405936,4,0,24,0,7.046521133,1.174420189,0,0,0,0,80,0,1.174420189,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.15,54319,192.168.10.3,53,17,07/07/2017 03:56,48487,4,2,124,242,7548.415039,123.7445088,0,0,0,0,104,40,82.49633922,41.24816961,31,121,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,58945,192.168.10.50,80,6,07/07/2017 04:12,3912124,4,0,24,0,6.134774869,1.022462478,0,0,0,0,80,0,1.022462478,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,57505,192.168.10.50,80,6,07/07/2017 04:00,76936453,9,6,62,11607,151.6706261,0.194966098,0,0,0,0,192,132,0.116979659,0.077986439,0,5840,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,19616,192.168.10.50,80,6,07/07/2017 04:00,6481884,4,0,24,0,3.702627199,0.617104533,0,0,0,0,80,0,0.617104533,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,50763,6,07/07/2017 04:07,10915718,1,5,1375,24,128.1638093,0.549666087,1,0,0,0,20,112,0.091611015,0.458055073,0,1375,0,1,0,0,1,1,0,0,BENIGN
192.168.10.50,80,172.16.0.1,61443,6,07/07/2017 04:12,106120,6,2,11607,26,109621.1836,75.38635507,0,0,0,0,144,40,56.5397663,18.84658877,0,8675,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,62417,192.168.10.50,80,6,07/07/2017 04:04,2052948,4,0,24,0,11.69050556,1.948417593,0,0,0,0,80,0,1.948417593,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,21556,192.168.10.50,80,6,07/07/2017 04:01,1869354,3,5,26,11601,6219.795716,4.279553257,0,0,0,0,72,112,1.604832472,2.674720786,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,27753,192.168.10.50,80,6,07/07/2017 04:06,6423972,6,0,36,0,5.604009482,0.93400158,0,0,0,0,120,0,0.93400158,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,62436,192.168.10.50,80,6,07/07/2017 04:03,1114490,3,6,26,11601,10432.57454,8.075442579,0,0,0,0,72,132,2.691814193,5.383628386,0,5840,0,0,0,1,0,0,0,0,DDoS
5.255.255.80,443,192.168.10.15,60160,6,07/07/2017 04:31,4,3,0,43,0,10800000.0,750000.0,0,0,0,0,60,0,750000.0,0.0,6,31,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,50817,192.168.10.50,80,6,07/07/2017 04:15,24796,3,4,26,11601,468906.2752,282.3035974,0,0,0,0,72,92,120.987256,161.3163413,0,8760,0,0,0,1,0,0,0,0,DDoS
54.235.185.116,443,192.168.10.17,40334,6,07/07/2017 03:41,65,1,1,0,0,0.0,30769.23077,0,0,0,0,32,32,15384.61538,15384.61538,0,0,0,0,0,0,1,1,0,0,BENIGN
192.168.10.25,123,17.253.14.125,123,17,07/07/2017 04:34,63021292,2,2,96,96,3.046589397,0.063470612,0,0,0,0,52,52,0.031735306,0.031735306,48,48,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5,56050,205.174.165.73,8080,6,07/07/2017 03:46,1014258,3,3,0,18,17.74696379,5.915654597,0,0,0,0,92,60,2.957827298,2.957827298,0,6,0,0,0,1,0,0,0,0,BENIGN
192.243.232.58,443,192.168.10.9,8992,6,07/07/2017 03:33,246,2,0,12,0,48780.4878,8130.081301,0,0,0,0,40,0,8130.081301,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,40749,192.168.10.50,80,6,07/07/2017 04:14,8259859,4,0,24,0,2.905618607,0.484269768,0,0,0,0,80,0,0.484269768,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,57600,192.168.10.50,80,6,07/07/2017 04:11,3658938,4,0,24,0,6.559280316,1.093213386,0,0,0,0,80,0,1.093213386,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,60837,192.168.10.50,80,6,07/07/2017 04:13,3289967,5,0,30,0,9.118632497,1.519772083,0,0,0,0,100,0,1.519772083,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,35656,192.168.10.50,80,6,07/07/2017 04:11,916432,3,6,26,11601,12687.24794,9.820695916,0,0,0,0,72,132,3.273565305,6.547130611,0,4380,0,0,0,1,0,0,0,0,DDoS
192.168.10.5,54576,192.168.10.3,53,17,07/07/2017 03:40,197,2,2,62,254,1604060.914,20304.56853,0,0,0,0,40,40,10152.28426,10152.28426,31,127,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,63650,192.168.10.50,80,6,07/07/2017 04:13,100344267,8,5,56,11607,116.229859,0.129553988,0,0,0,0,172,112,0.079725531,0.049828457,0,7215,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,62745,192.168.10.50,80,6,07/07/2017 04:03,856512,3,6,26,11607,13581.82956,10.50773369,0,0,0,0,72,132,3.502577897,7.005155795,0,4380,0,0,0,1,0,0,0,0,DDoS
192.168.10.12,38574,61.251.165.12,80,6,07/07/2017 04:09,419751,3,4,673,421,2606.307073,16.67655348,0,0,0,0,104,136,7.147094349,9.529459132,0,673,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,37924,192.168.10.50,80,6,07/07/2017 04:12,3390694,4,0,24,0,7.078196971,1.179699495,0,0,0,0,80,0,1.179699495,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,50307,192.168.10.50,80,6,07/07/2017 04:15,12020690,5,0,30,0,2.495697002,0.4159495,0,0,0,0,100,0,0.4159495,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,64063,6,07/07/2017 04:04,80884782,5,10,11607,68,144.3411197,0.185448976,0,0,0,0,112,212,0.061816325,0.123632651,0,5840,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,50696,192.168.10.50,80,6,07/07/2017 04:07,3351941,4,0,24,0,7.160030561,1.193338427,0,0,0,0,80,0,1.193338427,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.3,60385,192.168.10.1,53,17,07/07/2017 03:59,68884,1,1,51,67,1713.024795,29.03431856,0,0,0,0,32,20,14.51715928,14.51715928,51,67,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,23655,192.168.10.50,80,6,07/07/2017 04:02,1177579,3,6,26,11607,9878.742743,7.642799337,0,0,0,0,72,132,2.547599779,5.095199558,0,5840,0,0,0,1,0,0,0,0,DDoS
192.168.10.15,63740,192.168.10.3,53,17,07/07/2017 03:56,60490,2,2,88,220,5091.750703,66.1266325,0,0,0,0,40,40,33.06331625,33.06331625,44,110,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,49480,192.168.10.50,80,6,07/07/2017 04:06,8610025,8,5,56,11607,1354.583756,1.509867858,0,0,0,0,172,112,0.929149451,0.580718407,0,5840,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,20998,192.168.10.50,80,6,07/07/2017 04:01,1882742,3,5,26,11607,6178.754179,4.24912176,0,0,0,0,72,112,1.59342066,2.6557011,0,10135,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,16987,192.168.10.50,80,6,07/07/2017 03:58,24287,3,4,26,11607,478980.5246,288.2200354,0,0,0,0,72,92,123.5228723,164.6971631,0,11595,0,0,0,1,0,0,0,0,DDoS
192.168.10.3,61906,192.168.10.1,53,17,07/07/2017 04:52,263497,1,1,44,60,394.6914007,7.590219243,0,0,0,0,32,32,3.795109622,3.795109622,44,60,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,41729,192.168.10.50,80,6,07/07/2017 04:15,65768,3,6,26,11607,176879.3334,136.8446661,0,0,0,0,72,132,45.6148887,91.2297774,0,7300,0,0,0,1,0,0,0,0,DDoS
192.168.10.16,61824,192.168.10.3,53,17,07/07/2017 03:58,193,2,2,54,182,1222797.927,20725.3886,0,0,0,0,40,40,10362.6943,10362.6943,27,91,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3,61267,192.168.10.1,53,17,07/07/2017 04:40,60400,1,1,45,103,2450.331126,33.11258278,0,0,0,0,20,20,16.55629139,16.55629139,45,103,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,58981,6,07/07/2017 04:10,95902649,7,10,11607,68,121.7380346,0.177263091,0,0,0,0,152,212,0.072990685,0.104272406,0,5840,0,0,0,0,1,1,0,0,BENIGN
192.168.10.9,51535,192.168.10.3,53,17,07/07/2017 04:16,60312,2,2,62,94,2586.54994,66.32179334,0,0,0,0,40,64,33.16089667,33.16089667,31,47,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,59516,6,07/07/2017 04:01,78488811,5,9,11607,62,148.6708723,0.178369373,0,0,0,0,112,192,0.063703347,0.114666025,0,8760,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,58224,192.168.10.50,80,6,07/07/2017 04:10,899893,3,5,26,11607,12927.09244,8.889945805,0,0,0,0,72,112,3.333729677,5.556216128,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,50291,192.168.10.50,80,6,07/07/2017 03:57,1562413,3,6,26,11607,7445.534567,5.760320735,0,0,0,0,72,132,1.920106912,3.840213823,0,5840,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,57602,192.168.10.50,80,6,07/07/2017 04:01,1928990,4,0,24,0,12.44174413,2.073624021,0,0,0,0,80,0,2.073624021,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,59967,192.168.10.50,80,6,07/07/2017 04:13,530175,5,0,30,0,56.58508983,9.430848305,0,0,0,0,100,0,9.430848305,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,53862,192.168.10.50,80,6,07/07/2017 03:58,184303,3,4,26,11601,63086.33066,37.98093357,0,0,0,0,72,92,16.27754296,21.70339061,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,58686,192.168.10.50,80,6,07/07/2017 04:12,78926,4,0,24,0,304.0823049,50.68038416,0,0,0,0,80,0,50.68038416,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,28526,192.168.10.50,80,6,07/07/2017 04:06,11100737,4,0,24,0,2.162018612,0.360336435,0,0,0,0,80,0,0.360336435,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,59964,192.168.10.50,80,6,07/07/2017 04:02,12005697,5,0,30,0,2.498813688,0.416468948,0,0,0,0,100,0,0.416468948,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,64789,192.168.10.50,80,6,07/07/2017 04:14,26670,3,4,26,11601,435958.0052,262.4671916,0,0,0,0,72,92,112.4859393,149.9812523,0,10135,0,0,0,1,0,0,0,0,DDoS
94.23.171.206,443,192.168.10.15,59718,6,07/07/2017 04:22,48,2,0,12,0,250000.0,41666.66667,0,0,0,0,40,0,41666.66667,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
172.16.0.1,30411,192.168.10.50,80,6,07/07/2017 04:08,62055,5,0,30,0,483.4421078,80.57368463,0,0,0,0,100,0,80.57368463,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,57782,192.168.10.50,80,6,07/07/2017 04:11,8597597,4,0,24,0,2.791477665,0.465246278,0,0,0,0,80,0,0.465246278,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,26486,192.168.10.50,80,6,07/07/2017 04:05,1220211,3,4,26,11601,9528.679876,5.736712749,0,0,0,0,72,92,2.458591178,3.278121571,0,8675,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,30244,192.168.10.50,80,6,07/07/2017 04:08,28813,3,4,26,11601,403533.1274,242.9458925,0,0,0,0,72,92,104.1196682,138.8262243,0,10135,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,56148,192.168.10.50,80,6,07/07/2017 04:09,1857324,3,5,26,11607,6263.312163,4.307272183,0,0,0,0,72,112,1.615227069,2.692045114,0,10220,0,0,0,1,0,0,0,0,DDoS
192.168.10.5,52230,192.168.10.3,53,17,07/07/2017 03:30,75749,4,2,176,200,4963.761898,79.20896646,0,0,0,0,104,64,52.80597764,26.40298882,44,100,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,32806,192.168.10.50,80,6,07/07/2017 04:09,1885152,4,0,24,0,12.7310689,2.121844817,0,0,0,0,80,0,2.121844817,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,62767,6,07/07/2017 04:13,549714,7,2,11607,26,21161.91329,16.37214988,0,0,0,0,164,40,12.73389435,3.638255529,0,4380,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,50269,192.168.10.50,80,6,07/07/2017 04:05,81633453,8,6,56,11601,142.7968507,0.171498319,0,0,0,0,172,132,0.09799904,0.07349928,0,4380,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,59582,192.168.10.50,80,6,07/07/2017 04:11,96959126,8,6,56,11601,120.2259187,0.14439074,0,0,0,0,172,132,0.082508995,0.061881746,0,4380,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,43118,192.168.10.50,80,6,07/07/2017 04:16,1886982,5,0,30,0,15.89840285,2.649733808,0,0,0,0,100,0,2.649733808,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.17,16440,192.168.10.3,53,17,07/07/2017 04:13,31647,2,2,84,198,8910.797232,126.394287,0,0,0,0,64,64,63.19714349,63.19714349,42,99,0,0,0,0,0,0,0,0,BENIGN
192.168.10.50,80,172.16.0.1,51954,6,07/07/2017 04:06,83827864,5,9,11607,62,139.2019246,0.167008908,0,0,0,0,112,192,0.059646038,0.107362869,0,8760,0,0,0,0,1,1,0,0,BENIGN
192.168.10.3,61996,192.168.10.1,53,17,07/07/2017 04:00,84992,1,1,52,130,2141.378012,23.53162651,0,0,0,0,20,32,11.76581325,11.76581325,52,130,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3,60625,192.168.10.1,53,17,07/07/2017 04:00,47919,1,1,41,191,4841.50337,41.73709802,0,0,0,0,40,32,20.86854901,20.86854901,41,191,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,26421,192.168.10.50,80,6,07/07/2017 04:05,179318,3,5,26,11601,64840.11644,44.61347996,0,0,0,0,72,112,16.73005499,27.88342498,0,4380,0,0,0,1,0,0,0,0,DDoS
192.168.10.14,55441,192.168.10.3,53,17,07/07/2017 04:18,61673,4,2,120,182,4896.794383,97.28730563,0,0,0,0,128,64,64.85820375,32.42910188,30,91,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1,51707,192.168.10.50,80,6,07/07/2017 04:06,81979175,8,4,56,11601,142.1946488,0.146378638,0,0,0,0,172,92,0.097585759,0.048792879,0,8760,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,62250,192.168.10.50,80,6,07/07/2017 04:03,80400527,8,5,56,11607,145.0612382,0.161690482,0,0,0,0,172,112,0.099501835,0.062188647,0,7215,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,51037,192.168.10.50,80,6,07/07/2017 04:07,10940718,5,0,30,0,2.742050385,0.457008397,0,0,0,0,100,0,0.457008397,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.217.12.193,443,192.168.10.15,58130,6,07/07/2017 03:41,3,2,0,12,0,4000000.0,666666.6667,0,0,0,0,40,0,666666.6667,0.0,6,6,0,0,0,0,1,0,0,0,BENIGN
192.168.10.15,60843,172.217.7.131,443,6,07/07/2017 04:43,787136,12,12,1660,4921,8360.689893,30.49028376,0,0,0,0,252,252,15.24514188,15.24514188,0,1430,0,0,0,1,0,0,0,0,BENIGN
192.168.10.9,60696,192.168.10.3,53,17,07/07/2017 04:16,175,2,2,88,120,1188571.429,22857.14286,0,0,0,0,64,64,11428.57143,11428.57143,44,60,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5,56500,104.244.43.80,443,6,07/07/2017 04:27,10195566,8,9,771,4713,537.8808788,1.667391492,0,0,0,0,172,204,0.78465482,0.882736672,0,1460,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,14165,192.168.10.50,80,6,07/07/2017 03:56,845529,3,6,26,11607,13758.25075,10.64422391,0,0,0,0,72,132,3.548074637,7.096149275,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,59051,192.168.10.50,80,6,07/07/2017 04:01,77089725,8,5,56,11601,151.2134075,0.168634666,0,0,0,0,172,112,0.103775179,0.064859487,0,5755,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,25552,192.168.10.50,80,6,07/07/2017 04:04,9086341,5,0,30,0,3.301659051,0.550276508,0,0,0,0,100,0,0.550276508,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,38645,192.168.10.50,80,6,07/07/2017 04:13,10032749,5,0,30,0,2.99020737,0.498367895,0,0,0,0,100,0,0.498367895,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,27385,192.168.10.50,80,6,07/07/2017 04:05,6467897,4,0,24,0,3.710634229,0.618439038,0,0,0,0,80,0,0.618439038,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,58973,192.168.10.50,80,6,07/07/2017 04:02,11979681,5,0,30,0,2.504240305,0.417373384,0,0,0,0,100,0,0.417373384,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,50970,192.168.10.50,80,6,07/07/2017 04:07,4309930,5,0,30,0,6.960669895,1.160111649,0,0,0,0,100,0,1.160111649,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,42268,192.168.10.50,80,6,07/07/2017 04:15,1320004,3,5,26,11607,8812.852082,6.060587695,0,0,0,0,72,112,2.272720386,3.787867309,0,7215,0,0,0,1,0,0,0,0,DDoS
46.183.150.153,443,192.168.10.19,33365,6,07/07/2017 04:44,64,1,1,0,0,0.0,31250.0,0,0,0,0,32,32,15625.0,15625.0,0,0,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,22275,192.168.10.50,80,6,07/07/2017 04:02,80017,4,0,24,0,299.9362635,49.98937726,0,0,0,0,80,0,49.98937726,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
172.16.0.1,49869,192.168.10.50,80,6,07/07/2017 03:56,6114580,4,0,24,0,3.925044729,0.654174122,0,0,0,0,80,0,0.654174122,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
192.168.10.19,44076,95.131.143.205,443,6,07/07/2017 04:55,1100825,8,7,745,3832,4157.790748,13.62614403,0,0,0,0,264,232,7.267276815,6.358867213,0,1448,0,0,0,1,0,0,0,0,BENIGN
172.16.0.1,57381,192.168.10.50,80,6,07/07/2017 04:00,37010,3,4,26,11601,314158.3356,189.1380708,0,0,0,0,72,92,81.0591732,108.0788976,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,58375,192.168.10.50,80,6,07/07/2017 04:10,934586,3,4,26,11601,12440.80267,7.489947421,0,0,0,0,72,92,3.209977466,4.279969955,0,7215,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,51861,192.168.10.50,80,6,07/07/2017 03:56,71417165,9,4,62,11601,163.3080787,0.182029068,0,0,0,0,192,92,0.126020124,0.056008944,0,8760,0,0,0,0,1,0,0,0,DDoS
192.168.10.50,80,172.16.0.1,63287,6,07/07/2017 04:05,6030898,1,6,6,36,6.964137016,1.160689503,0,0,0,0,20,120,0.165812786,0.994876717,6,6,0,0,0,0,1,1,0,0,BENIGN
172.16.0.1,53403,192.168.10.50,80,6,07/07/2017 03:57,812548,3,4,26,11601,14309.3085,8.614875675,0,0,0,0,72,92,3.692089575,4.9227861,0,8760,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,29570,192.168.10.50,80,6,07/07/2017 04:07,862142,3,7,26,11607,13493.13686,11.59901733,0,0,0,0,72,152,3.479705199,8.119312132,0,4380,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,56665,192.168.10.50,80,6,07/07/2017 04:09,417623,3,4,26,11601,27840.89957,16.76152894,0,0,0,0,72,92,7.183512402,9.578016536,0,10135,0,0,0,1,0,0,0,0,DDoS
172.16.0.1,36323,192.168.10.50,80,6,07/07/2017 04:11,1768985,4,0,24,0,13.56710204,2.261183673,0,0,0,0,80,0,2.261183673,0.0,6,6,0,0,0,0,1,0,0,0,DDoS
23.61.187.27,80,192.168.10.9,9571,6,07/07/2017 04:08,83,1,1,6,6,144578.3133,24096.38554,0,0,0,0,20,20,12048.19277,12048.19277,6,6,0,0,0,0,1,1,0,0,BENIGN
